Museum ID,Museum Name,Museum Type,Street Address,City,State,Zip Code,Phone Number
8401900454,ANTIQUE PRESERVATION ASSOCIATION OF GREENFIELD,HISTORY MUSEUM,PO BOX 31,GREENFIELD,IA,50849,
8401900351,APPANOOSE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,100 WEST MAPLE,CENTERVILLE,IA,52544,6418568040
8401900114,APPLE TREES MUSEUM,GENERAL MUSEUM,1616 DILL ST,BURLINGTON,IA,52601,3197532449
8401900166,AREA MUSEUM,HISTORY MUSEUM,11816 CHRISTENSEN LN,DUBUQUE,IA,52001,
8409502713,ARMSTRONG GALLERY,ART MUSEUM,600 FIRST STREET SW,MT VERNON,IA,52314,
8401900486,ARMSTRONG HERITAGE MUSEUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",401 C AVE PO BOX 49,ARMSTRONG,IA,50514,
8409502763,ART GALLERY,ART MUSEUM,106 S SIXTH ST,FOREST CITY,IA,50436,8002921903
8401900699,ATLANTIC COCA-COLA CENTER AND MUSEUM,GENERAL MUSEUM,PO BOX 351,ATLANTIC,IA,50022,7122433017
8401900200,AUDUBON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,802 BROOKSIDE DR,AUDUBON,IA,50025,
8401900399,AURELIA HERITAGE SOCIETY,GENERAL MUSEUM,MAIN STREET,AURELIA,IA,51005,7124342025
8401900570,AUSTINVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,13376 320TH ST,AUSTINVILLE,IA,50608,6414242852
8401900606,BANCROFT COMMUNITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,404 N PORTLAND ST - PO BOX 25,BANCROFT,IA,50517,
8401900660,BARNS MUSEUM,GENERAL MUSEUM,5506 B AVE,MARCUS,IA,51035,
8401900533,BATTIN HERITAGE ASSOCIATION,HISTORIC PRESERVATION,PO BOX 102,OGDEN,IA,50212,
8401900481,BATTLE HILL MUSEUM OF NATURAL HISTORY,NATURAL HISTORY MUSEUM,HWY 175 E,BATTLE CREEK,IA,51006,
8401900602,BELLE PLAINE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 151,BELLE PLAINE,IA,52208,3194446093
8401900337,BENTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 640,VINTON,IA,52349,3195334524
8409501971,BETTER HOMES & GARDENS TEST GARDEN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",1716 LOCUST STREET,DES MOINES,IA,50309,
8401900335,BICKELHAUPT ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",340 S 14TH ST,CLINTON,IA,52732,5632424771
8401900501,BIG CREEK HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 201,POLK CITY,IA,50226,5159653828
8401900374,BIG SIOUX RIVER VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 68,HAWARDEN,IA,51023,
8401900116,BILY CLOCKS MUSEUM & ANTONIN DVORAK EXHIBIT,GENERAL MUSEUM,323 S MAIN ST,SPILLVILLE,IA,52168,5635623569
8409502851,BING-DAVIS MEMORIAL GALLERY,ART MUSEUM,605 WASHINGTON ST,FAYETTE,IA,52142,
8409502854,BISIGNANO ART GALLERY,ART MUSEUM,2000 UNIVERSITY AVE,DUBUQUE,IA,52001,
8401900240,BIX BEIDERBECKE MUSEUM AND WORLD ARCHIVES,GENERAL MUSEUM,309 GRANT ST,BETTENDORF,IA,52722,
8401900189,BLACK HAWK SOCIETY OF HISTORIC PRESERVATION,HISTORIC PRESERVATION,PO BOX 240,WATERLOO,IA,50704,
8401900580,BLAKESBURG HISTORICAL PRESERVATION SOCIETY,HISTORIC PRESERVATION,PO BOX 183,BLAKESBURG,IA,52536,6419382942
8401600104,ADAMS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 352,NEW MEADOWS,ID,83654,
8409501308,ALBION VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 532,ALBION,ID,83311,2084310140
8401600177,ALBION VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 532,ALBION,ID,83311,
8401600084,ALEXANDER HOUSE,HISTORIC PRESERVATION,304 W STATE STREET,BOISE,ID,83702,
8401600033,AMERICAN FALL THEATRE GUILD,GENERAL MUSEUM,233 IDAHO ST,AMERICAN FALLS,ID,83211,2082262387
8401600103,APPALOOSA MUSEUM & HERITAGE CENTER,GENERAL MUSEUM,2720 W PULLMAN RD,MOSCOW,ID,83843,2088825578
8401600048,ARCHIVES OF FALCONRY,GENERAL MUSEUM,5668 WEST FLYING HAWK LANE,BOISE,ID,85749,5205912174
8401600079,ART MUSEUM OF EASTERN IDAHO,ART MUSEUM,300 S CAPITAL AVE,IDAHO FALLS,ID,83402,
8401600125,ATLANTA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 53,ATLANTA,ID,83601,
8401600117,BANNOCK COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,3000 ALVORD LOOP,POCATELLO,ID,83204,2082330434
8401600128,BASQUE MUSEUM & CULTURAL CENTER,GENERAL MUSEUM,611 W GROVE ST,BOISE,ID,83702,2083432671
8401600150,BELLEVUE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 474,BELLEVUE,ID,83313,
8401600034,BICENTENNIAL HISTORICAL MUSEUM,HISTORIC PRESERVATION,305 N COLLEGE ST,GRANGEVILLE,ID,83530,2089832573
8401600215,BIG HOLE NATIONAL BATTLEFIELD,HISTORIC PRESERVATION,39063 US HIGHWAY 95,SPALDING,ID,83540,2088437001
8401600123,BINGHAM COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,764 W 200 N,BLACKFOOT,ID,83221,2087859906
8401600058,BIRD AVIATION MUSEUM AND INVENTION CENTER,GENERAL MUSEUM,PO BOX 817,SANDPOINT,ID,83864,2082554321
8401600203,BLAINE COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,PO BOX 124,HAILEY,ID,83333,2087881801
8401600096,BOISE ART MUSEUM,ART MUSEUM,670 S JULIA DAVIS DRIVE,BOISE,ID,83702,2083458330
8401600036,BOISE BASIN MUSEUM,GENERAL MUSEUM,503 MONTGOMERY ST,IDAHO CITY,ID,83631,
8409500283,BOISE STATE VERTEBRATE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,1910 UNIVERSITY DR,BOISE,ID,83725,2084261000
8401600051,BONNER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,611 S ELLA AVE,SANDPOINT,ID,83864,2082632344
8401600112,BONNEVILLE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,200 N EASTERN AVE,IDAHO FALLS,ID,83402,2085221400
8409502870,BOSWELL HALL CORNER GALLERY,ART MUSEUM,1000 WEST GARDEN AVENUE,COEUR D ALENE,ID,83814,2087693300
8401600063,BOUNDARY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,7229 MAIN ST,BONNERS FERRY,ID,83805,2082677720
8401600037,BRIG AT FARRAGUT STATE PARK,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",13550 E HWY 54,ATHOL,ID,83801,2086832425
8409500292,BRIGHAM YOUNG UNIVERSITY IDAHO PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,525 S CENTER,REXBURG,ID,83460,
8401600077,CALDWELL HISTORICAL SOCIETY,HISTORIC PRESERVATION,1424 BLAINE STREET,CALDWELL,ID,83605,8308759466
8401600055,CALDWELL MODEL RAILROAD CLUB & HISTORICAL SOCIETY,HISTORIC PRESERVATION,2802 COLLEGE AVE,CALDWELL,ID,83605,2088703632
8401600035,CANYON COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,1200 FRONT ST,NAMPA,ID,83651,2084677611
8401600053,CANYON COUNTY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,PO BOX 595,NAMPA,ID,83653,2084677611
8401600087,CARIBOU HISTORICAL SOCIETY,HISTORIC PRESERVATION,450N 730E,SODA SPRINGS,ID,83276,2074982556
8401600050,CASSIA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 331,BURLEY,ID,83318,2086787172
8409502935,CENTER FOR ARTS AND HISTORY,ART MUSEUM,415 MAIN STREET,LEWISTON,ID,83501,2087922243
8401600201,CENTRAL IDAHO HISTORICAL MUSEM,HISTORIC PRESERVATION,1001 STATE ST,MCCALL,ID,83638,2086344497
8401600135,CHILDREN'S HANDS-ON MUSEUM OF EASTERN IDAHO,CHILDREN'S MUSEUM,PO BOX 3493,IDAHO FALLS,ID,83403,
8401600091,CLAYTON AREA HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,PO BOX 1,CLAYTON,ID,83227,2088382363
8401600099,CLEARWATER HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 1454,OROFINO,ID,83544,2084765033
8401600031,COLLECTORS' CORNER MUSEUM,GENERAL MUSEUM,900 JOHN ADAMS PKWY,IDAHO FALLS,ID,83401,2085289900
8401600124,CRANE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 152,HARRISON,ID,83833,2086893111
8401600212,CRATERS OF THE MOON NATIONAL MONUMENT,HISTORIC PRESERVATION,PO BOX 29,ARCO,ID,83213,2089334115
8401600195,DISCOVERY CENTER OF IDAHO,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,131 W MYRTLE ST,BOISE,ID,83702,2083439895
8409503071,DONALD H. LINDGREN GALLERY,ART MUSEUM,414 N MERIDIAN ST,NEWBERG,ID,97132,
8401600045,DRY CREEK HISTORICAL SOCIETY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",5006 W FARM CT,BOISE,ID,83714,2082294006
8401600165,EAGLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,67 E STATE STREET,EAGLE,ID,83616,2089392669
8401600146,EAGLE ROCK RAILROAD HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 2685,IDAHO FALLS,ID,83403,2086817383
8409400153,EAST IDAHO AQUARIUM,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",160 N 1ST W APT 56,REXBURG,ID,83440,
8401600032,ELEGANCE IN ART,ART MUSEUM,385 W BROADWAY ST,IDAHO FALLS,ID,83402,2085237765
8401600109,FARNSWORTH TV & PIONEER MUSEUM,HISTORIC PRESERVATION,PO BOX 284,RIGBY,ID,83442,
8401600067,FREMONT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,4275 E 1400 N,ASHTON,ID,83420,
8409503235,FRIESEN ART GALLERIES,ART MUSEUM,623 UNIVERSITY BLVD,NAMPA,ID,83814,2087264174
8401701341,87TH INFANTRY DIVISION LEGACY ASSOCIATION,HISTORIC PRESERVATION,20 COUNTRY CLUB DRIVE,EDWARDSVILLE,IL,62025,
8401701251,A FRENCH AMERICAN MUSEUM OF CHICAGO,HISTORY MUSEUM,PO BOX 61,CHICAGO,IL,60690,
8401700857,A. PHILIP RANDOLPH PULLMAN PORTER MUSEUM,GENERAL MUSEUM,10406 S MARYLAND AVE,CHICAGO,IL,60628,7738508580
8401701154,ABINGDON HISTORICAL SOCIETY,HISTORIC PRESERVATION,500 W LATIMER,ABINGDON,IL,61410,3094623129
8401701206,ABRAHAM LINCOLN ASSOCIATION,HISTORIC PRESERVATION,OLD STATE CAPITOL,SPRINGFIELD,IL,62701,8668658500
8401701136,ABRAHAM LINCOLN PRESIDENTIAL LIBRARY & MUSEUM,HISTORIC PRESERVATION,212 N 6TH STREET,SPRINGFIELD,IL,62701,2177825764
8401700789,ADDISON CENTER FOR THE ARTS,ART MUSEUM,213 N LOMBARD ROAD,ADDISON,IL,60101,6304584500
8401700256,ADDISON HISTORICAL MUSEUM,HISTORIC PRESERVATION,135 W ARMY TRAIL BLVD,ADDISON,IL,60101,6306281433
8401700411,ADDISON HISTORICAL SOCIETY,HISTORIC PRESERVATION,1001 W LAKE STREET,ADDISON,IL,60101,6306281433
8401700971,ADLER PLANETARIUM & ASTRONOMY MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,1300 LAKE SHORE DRIVE,CHICAGO,IL,60605,3123220300
8401700902,AFRICAN AMERICAN HERITAGE MUSEUM & BLACK VETERANS ARCHIVES,GENERAL MUSEUM,44 SOUTH GOLFVIEW CT,GLENDALE HEIGHTS,IL,60139,
8401700852,AFRICAN HOLOCAUST MEMORIAL COMMISSION,HISTORIC PRESERVATION,PO BOX 19084,CHICAGO,IL,60619,
8401700885,AFRICAN ROCK ARTS,ART MUSEUM,77 W WACKER DR,CHICAGO,IL,60601,
8401701092,AFRICAN-AMERICAN HALL OF FAME MUSEUM,GENERAL MUSEUM,309 S DUSABLE ST,PEORIA,IL,61605,3094972200
8401700263,AFRICAN-AMERICAN HERITAGE MUSEUM AND BLACK VETERAN'S ARCHIVES,GENERAL MUSEUM,1600 PHOENIX SQUARE,AURORA,IL,60505,8159689770
8401700264,AFRICAN-AMERICAN HERITAGE MUSM,GENERAL MUSEUM,126 S KENDALL ST,AURORA,IL,60505,8159689770
8401700844,AHNE ROAD FARMS,HISTORY MUSEUM,111 S MAIN ST,WATERLOO,IL,62298,
8401700261,AIR CLASSICS MUSEUM,GENERAL MUSEUM,44W546 US HIGHWAY 30,SUGAR GROVE,IL,60554,6304660888
8401701118,AIR COMBAT MUSEUM,GENERAL MUSEUM,6 FOX MILL LANE,SPRINGFIELD,IL,62712,
8401700724,ALBANY INDIAN,HISTORY MUSEUM,PO BOX 425,ALBANY,IL,61230,3098874865
8401700803,ALEXIS MUSEUM,GENERAL MUSEUM,PO BOX 441,ALEXIS,IL,61412,3094823223
8401700262,ALLERTON PARK AND RETREAT CENTER,GENERAL MUSEUM,515 OLD TIMBER ROAD,MONTICELLO,IL,61856,2177627011
8401701137,ALTAMONT LIVING MUSEUM,GENERAL MUSEUM,PO BOX 13,ALTAMONT,IL,62411,
8401701210,ALTON AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 971,ALTON,IL,62002,6184622763
8401700380,ALTON MUSEUM OF HISTORY & ART,HISTORY MUSEUM,2809 COLLEGE AVE,ALTON,IL,62002,6184332631
8401700931,AMBOY DEPOT MUSEUM,GENERAL MUSEUM,99 E MAIN ST,AMBOY,IL,61310,8158574700
8401700847,AMERICAN BAR ASSOCIATION MUSEUM OF LAW,GENERAL MUSEUM,750 N LAKE SHORE DR,CHICAGO,IL,60611,
8401701348,AMERICAN COLLECTIBLES MUSEUM,GENERAL MUSEUM,301 OAK STREET SUITE 4-3,QUINCY,IL,62301,2174302033
8401701349,AMERICAN FARM HERITAGE NFP,HISTORY MUSEUM,1006 RIDGE AVE,GREENVILLE,IL,62246,6186649733
8409400037,AMERICAN FLUORITE MUSEUM,GENERAL MUSEUM,MAIN ST.,ROSICLARE,IL,62982,
8401701134,AMERICAN HERITAGE COLLECTORS CLUB,HISTORY MUSEUM,2105 N ELLORY RD,PEORIA,IL,61604,
8401701199,AMERICAN LEGION POST 0556 FIRST DIVISION MUSEUM,GENERAL MUSEUM,1S151 WINFIELD RD,WHEATON,IL,60189,
8409400039,AMERICAN MOVIE PALACE MUSEUM,GENERAL MUSEUM,152 N. YORK RD.,ELMHURST,IL,60126,
8401700582,AMERICAN POLICE CENTER & MUSEUM,GENERAL MUSEUM,3439 GRAND BLVD,BROOKFIELD,IL,60513,2177935297
8401700265,AMERICAN POLICE CENTER MUSEUM,GENERAL MUSEUM,1717 SOUTH STATE STREET,CHICAGO,IL,60616,
8401700457,AMERICAN TOBY JUG MUSEUM,GENERAL MUSEUM,910 CHICAGO AVENUE NO 105,EVANSTON,IL,60202,8778629687
8401700251,AMERICANA HOLLYWOOD,GENERAL MUSEUM,108 W 3RD ST,METROPOLIS,IL,62960,6185245975
8401700499,AMERICAS CHILDREN'S MUSEUM ON WHEELS - STORYBUS,CHILDREN'S MUSEUM,1770 1ST ST APT 500,HIGHLAND PARK,IL,60035,8472016476
8401700831,AMERICAS HISTORY MUSEUM OF GODFREY,HISTORY MUSEUM,5802 GREENLEAF AVENUE,GODFREY,IL,62035,6184664333
8401700249,AMISH INTERPRETIVE CENTER,GENERAL MUSEUM,111 S LOCUST ST,ARCOLA,IL,61910,2172683599
8401700855,ANDERSON GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",318 SPRING CREEK RD,ROCKFORD,IL,61107,8152299390
8401700901,ANDERSON MUSEUM OF FLIGHT,GENERAL MUSEUM,1927 MAIN ST,SPRING GROVE,IL,60081,
8409501100,ANTHROPOLOGY MUSEUM,NATURAL HISTORY MUSEUM,1425 W LINCOLN HWY,DEKALB,IL,60115,8157530230
8401700624,ANTIQUE ENGINE & TRACTOR ASSOCIATION,HISTORIC PRESERVATION,PO BOX 112,GENESEO,IL,61254,3093143603
8401700798,APPLE RIVER FORT HISTORIC FOUNDATION,HISTORY MUSEUM,PO BOX 26,ELIZABETH,IL,61028,8158582028
8401701366,APPLE RIVER FORT STATE HISTORIC SITE,HISTORIC PRESERVATION,311 E MYRTLE ST,ELIZABETH,IL,61028,8158582028
8401700456,AQUARIUM FISH SANCTUARY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",3652 SOUTH HAMILTON,CHICAGO,IL,60609,
8401700963,ARLINGTON HEIGHTS HISTORICAL SOCIETY,HISTORIC PRESERVATION,110 W FREMONT ST,ARLINGTON HTS,IL,60004,7082551225
8401701252,ARMED FORCES MUSEUM OF ST LOUIS,GENERAL MUSEUM,PO BOX 665,GREENVILLE,IL,62246,
8401700709,ARNOLD DAMEN HISTORICAL & PRESERVATION SOCIETY,HISTORIC PRESERVATION,1076 W ROOSEVELT RD,CHICAGO,IL,60608,
8401800745,44TH INDIANA CIVIL WAR HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,PO BOX 15401,FORT WAYNE,IN,46885,
8401800185,500 MUSEUM OF WHEELS,HISTORY MUSEUM,650 S STATE ROAD 46,TERRE HAUTE,IN,47803,8122390580
8401800697,ABINGTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,4666 POTTERSHOP RD,CENTERVILLE,IN,47330,
8401800132,ACADEMY BUILDING MUSEUM,GENERAL MUSEUM,250 N MONROE ST,MOORESVILLE,IN,46158,3178319001
8409400021,ACADEMY OF MODEL AERONAUTICS/NATIONAL MODEL AVIATION MUSEUM,GENERAL MUSEUM,5151 E. MEMORIAL DR.,MUNCIE,IN,47302,
8401800661,ADAMS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 262,DECATUR,IN,46733,
8401800255,ADAMS MILL,HISTORIC PRESERVATION,PO BOX 582,CUTLER,IN,46920,7652682530
8401800576,AFRICAN-AFRICAN AMERICAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,436 E DOUGLAS AVE,FORT WAYNE,IN,46802,2604200765
8401800512,ALLEN COUNTY COURTHOUSE PRESERVATION TRUST,HISTORIC PRESERVATION,715 S CALHOUN ST RM 300,FORT WAYNE,IN,46802,2604497638
8401800130,ALLEN COUNTY-FORT WAYNE HISTORICAL SOCIETY,HISTORIC PRESERVATION,302 EAST BERRY ST,FORT WAYNE,IN,46802,2604262882
8401800126,AME CHURCH MUSEUM,GENERAL MUSEUM,309 E 5TH ST,MADISON,IN,47250,8122659093
8401800179,AMERICAN HUEY 369,HISTORY MUSEUM,209 S BROADWAY,PERU,IN,46970,7656897500
8401800501,AMERICAN MUSEUM OF MILITARY VEHICLES,GENERAL MUSEUM,PO BOX1441,CROWN POINT,IN,46308,
8401800653,ANDERSON CENTER FOR THE ARTS,GENERAL MUSEUM,32 W 10TH ST,ANDERSON,IN,46015,7656491248
8401800687,ANDY GRANATELLI MUSEUM AND HALL OF FAME,HISTORY MUSEUM,3295 CR 52,AUBURN,IN,46706,
8401800701,ANSON WOLCOTT HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 242,WOLCOTT,IN,47995,2192792951
8401800556,ANTIQUARIAN & HISTORICAL SOCIETY OF CULVER,HISTORIC PRESERVATION,PO BOX 125,CULVER,IN,46511,5746350053
8401800698,ANTIQUE FAN COLLECTORS MUSEUM,GENERAL MUSEUM,10983 BENNETT PKWY,ZIONSVILLE,IN,46077,3177334113
8401800557,ARBORETUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,8460 S SINGHURST ST,TERRE HAUTE,IN,47802,
8409502706,ARCHABBEY LIBRARY GALLERY,ART MUSEUM,200 HILL DRIVE,ST MEINRAD,IN,47577,8123576401
8401800326,ARCHIMEDES ROTOCRAFT AND V-STOL MUSEUM,GENERAL MUSEUM,12296 W 600 S,MENTONE,IN,46539,
8401800374,ARCHITECTURE & COMMUNITY HERITAGE,HISTORIC PRESERVATION,818 LAFAYETTE ST,FORT WAYNE,IN,46802,2604265117
8401800434,ART ASSOCIATION OF HENRY CNTY,HISTORIC PRESERVATION,PO BOX 842,NEW CASTLE,IN,47362,7655292634
8409502734,ART GALLERY,ART MUSEUM,2300 S WASHINGTON ST,KOKOMO,IN,46904,
8409502768,ART GALLERY AT IU NORTHWEST,ART MUSEUM,3400 BROADWAY,GARY,IN,46408,2199806891
8401800339,ART MUSEUM OF GREATER LAFAYETTE,ART MUSEUM,102 S 10TH ST,LAFAYETTE,IN,47905,7657421128
8401800129,ARTHUR AND KRIEBEL HERBARIA,GENERAL MUSEUM,915 W STATE ST,WEST LAFAYETTE,IN,47907,7654944614
8409501949,ARTHUR HERBARIUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",615 WEST STATE STREET,WEST LAFAYETTE,IN,47907,7654948392
8401800482,ATHENAEUM,HISTORIC PRESERVATION,401 E MICHIGAN STREET,INDLANAPOLIS,IN,46204,3176552755
8401800508,ATTERBURY-BAKALAR AIR MUSEUM,GENERAL MUSEUM,4772 RAY BON BLVD,COLUMBUS,IN,47203,8123724356
8401800370,AUBURN AUTOMOTIVE HERITAGE,GENERAL MUSEUM,1600 WAYNE ST,AUBURN,IN,46706,
8401800240,AZALEA PATH ARBORETUM AND BOTANICAL GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",1502 N COUNTY ROAD 825 W,HAZLETON,IN,47640,
8401800133,BAILLY HOMESTEAD AND CHELLBERG FARM,GENERAL MUSEUM,MINERAL SPRINGS RD,PORTER,IN,46304,2199267561
8409501101,BALL STATE UNIVERSITY ANTHROPOLOGY MUSEUM,NATURAL HISTORY MUSEUM,2000 W UNIVERSITY AVE,MUNCIE,IN,47306,7652891241
8409500267,BALL STATE UNIVERSITY PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,2000 W UNIVERSITY AVE,MUNCIE,IN,47306,7652891241
8401800125,BARKER MANSION,HISTORIC PRESERVATION,631 WASHINGTON ST,MICHIGAN CITY,IN,46360,2198731520
8401800489,BARTHOLOMEW ALYCE CHLD MUSEUM,GENERAL MUSEUM,2921 FRANKLIN ST,MICHIGAN CITY,IN,46360,2198748222
8401800652,BARTHOLOMEW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,524 3RD ST,COLUMBUS,IN,47201,8123723541
8401800244,BASKETBALL HERITAGE PROJECT,GENERAL MUSEUM,PO BOX 349,CRAWFORDSVILLE,IN,47933,7652251574
8401800584,BATESVILLE AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,15 W GEORGE ST,BATESVILLE,IN,47006,
8401800740,BEECH GROVE HISTORICAL SOCIETY,HISTORIC PRESERVATION,1102 MAIN ST,BEECH GROVE,IN,46107,3177884203
8401800123,BELL AIRCRAFT MUSEUM,GENERAL MUSEUM,210 S OAK ST,MENTONE,IN,46539,5743537318
8401800381,BENTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 341,FOWLER,IN,47944,
8401800517,BESANCON HISTORICAL SOCIETY,HISTORIC PRESERVATION,15535 LINCOLN HIGHWAY EAST,NEW HAVEN,IN,46774,
8401800505,BETHLEHEM TOWNSHIP HERITAGE PRESERVATION ASSOCIATION,HISTORIC PRESERVATION,POB 242,NEW WASHINGTON,IN,47162,
8401800579,BEVERLY SHORES MUSEUM AND ART GALLERY,ART MUSEUM,PO BOX 305,BEVERLY SHORES,IN,46301,2198781517
8409502848,BICENTENNIAL ART GALLERY,ART MUSEUM,2200 169TH ST,HAMMOND,IN,46323,
8409501974,BIOLOGY TEACHING MUSEUM AND NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",BALL STATE UNIVERSITY/ 2000 UNIVERSITY AVE,MUNCIE,IN,47306,7652891241
8401800379,BLACKFORD COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO 264,HARTFORD CITY,IN,47348,7653483103
8401800383,BOONE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 141,LEBANON,IN,46052,7654839414
8402000417,ABILENE SMOKEY VALLEY RAILROAD ASSOCIATION,HISTORIC PRESERVATION,PO BOX 744,ABILENE,KS,67410,7852631077
8402000478,AG HERITAGE PARK,GENERAL MUSEUM,1128 D AVE,ALTA VISTA,KS,66834,7854823865
8402000227,AGRICULTURAL HALL OF FAME,GENERAL MUSEUM,630 N 126TH ST,BONNER SPRNGS,KS,66012,9137211075
8402000153,ALBANY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 62,SABETHA,KS,66534,7852842694
8402000129,ALL VETERANS MUSEUM COMPLEX,GENERAL MUSEUM,PO BOX 29,PRATT,KS,67124,6206721944
8402000260,ALLEN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,20 S WASHINGTON AVE,IOLA,KS,66749,6203653051
8402000114,ALLEN COUNTY JAIL,HISTORIC PRESERVATION,204 N JEFFERSON AVE,IOLA,KS,66749,6203651400
8402000307,ALLEN LAMBE HOUSE FOUNDATION,HISTORIC PRESERVATION,255 N ROOSEVELT ST,WICHITA,KS,67208,3166871027
8402000108,AMELIA EARHART BIRTHPLACE MUSEUM,HISTORIC PRESERVATION,223 NORTH TER,ATCHISON,KS,66002,9133674217
8402000548,AMERICAN FLIGHT MUSEUM,GENERAL MUSEUM,4134 SEELE WAY,LAWRENCE,KS,66049,7858623303
8402000537,AMERICAN OVERSEAS SCHOOLS HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 41035,FAYETTEVILLE,KS,67203,3162656837
8402000310,ANDERSON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 183,GARNETT,KS,66032,7854485740
8402000410,ANDOVER HISTORICAL SOCIETY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PO BOX 352,ANDOVER,KS,67002,3167332867
8402000468,APPANOOSE AREA PRESERVATION SOCIETY,HISTORY MUSEUM,962 RENO RD,POMONA,KS,66076,7856657487
8402000343,ARGONIA & WESTERN SUMNER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,221 W GARFIELD,ARGONIA,KS,67004,
8402000238,ARTS & MEMORIES MUSEUM,HISTORY MUSEUM,PO BOX 352,RILEY,KS,66531,7854852876
8402000106,ATCHISON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,200 S 10TH ST,ATCHISON,KS,66002,9133676238
8402000405,ATCHISON COUNTY KANSAS GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 303,ATCHISON,KS,66002,9133676238
8402000354,AUGUSTA HISTORICAL SOCIETY,HISTORIC PRESERVATION,303 STATE ST,AUGUSTA,KS,67010,3167755655
8402000278,B-29 MUSEUM,GENERAL MUSEUM,806 IOWA STREET,PRATT,KS,67124,6206721944
